,titulo,link,Marca,Linha,Modelo,Memória interna,Memória RAM,Com ranhura para cartão de memória,Capacidade máxima do cartão de memória,Nome do sistema operacional,Versão original do sistema operacional,Última versão compatível do sistema operacional,Camada original de personalização do sistema operacional,Resolução da câmera traseira principal,Resolução de vídeo da câmera traseira,Resolução da câmera frontal principal,Com câmera,Características principais das câmeras,Quantidade de câmeras traseiras,Resolução das câmeras traseiras,Abertura do diafragma da câmera traseira,Quantidade de câmeras frontais,Resolução de vídeo da câmera frontal,Abertura do diafragma da câmera frontal,Com flash na câmara frontal,Zoom óptico,Zoom digital,Altura x Largura x Profundidade,Com teclado QWERTY físico,É resistente a salpicos,É resistente à água,É à prova d'água,É resistente ao pó,Classificação IP,Modelo do processador,Modelos de CPU,Quantidade de núcleos do processador,Velocidade do processador,Modelo de GPU,Com acelerômetro,Com sensor de proximidade,Com giroscópio,Com bússola,Com barômetro,Com sensor de frequência cardíaca,É Dual SIM,Quantidade de ranhuras para cartão SIM,Tamanhos de cartão SIM compatíveis,Com eSIM,Quantidade de eSIMs,Mês de lançamento,Ano de lançamento,Peso,Tamanho da tela,Tipo de resolução da tela,Resolução da tela,Tecnologia da tela,Tipo de tela,Proporção da tela,Pixels por polegada,Taxa de atualização da tela,Brilho máximo da tela,Com tela tátil,Capacidade da bateria,Tipo de bateria,Com carregamento rápido,Com carregamento sem fio,Com bateria removível,Autonomia em standby,Com leitor de impressão digital,Com reconhecimento facial,Rede,Tipo de conector de carregamento,Com conector USB,Com jack 3.5,Com Wi-Fi,Com GPS,Com Bluetooth,Com NFC,Com mini HDMI,Com radio,Com sintonizador de TV,Com IMEI,Operadora,descricao,Versão,É resistente a quedas,Autonomia de conversação,Última camada compatível de personalização do sistema operacional,Com reconhecimento de íris,Inclui lápis,Modelo detalhado,Origem,Cor,Resolução das câmeras frontais,Com reconhecimento de mão,Pixels por polegada da tela dobrada,Pixels por polegada da tela secundária,Brilho máximo da tela secundária,É kit,Zoom híbrido,Com tela dobrável
0,iPhone 7 Plus 32gb Rose Gold,https://produto.mercadolivre.com.br/MLB-1854629236-apple-iphone-12-mini-256-gb-branco-open-box-c-garantia-_JM,Apple,iPhone,iPhone 7 Plus,32 GB,3 GB,Não,,iOS,10.0.1,14,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,"Portrait mode,Optical image stabilization,Sixelement lens,Quad-LED True Tone flash,Panorama (up to 63MP),Sapphire crystal lens cover,Backside illumination sensor,Hybrid IR filter,Autofocus with Focus Pixels,Tap to focus with Focus Pixels,Liv...",2,12 Mpx/12 Mpx,f 1.8/f 2.8,1,1920 px x 1080 px,f 2.2,Não,2x,10x,158.2 mm x 77.9 mm x 7.3 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A10 Fusion,"2x2.34 GHz Hurricane,2x2.34 GHz Zephyr",4,2.34 GHz,PowerVR Series7XT Plus,Sim,Sim,Sim,Sim,Sim,Não,Não,1,Nano-SIM,Não,,Setembro,2016,188 g,"5.5 """,HD,1080 px x 1920 px,IPS,Retina,19.5 - 9,401 ppi,,625 cd/m²,Sim,2900 mAh,Íon de lítio,,Sim,Não,384 h,Sim,Não,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,"To vendendo meu iPhone 7 Plus Rose Gold 32gb tem 2 anos de uso, funciona perfeitamente e vem com caixa e todos os acessórios, tô vendendo por R$ 2.400",,,21 h,,,,,,,,,,,,,,
0,iPhone X 256 Gb De Memória,https://produto.mercadolivre.com.br/MLB-1854629236-apple-iphone-12-mini-256-gb-branco-open-box-c-garantia-_JM,Apple,iPhone,iPhone X,256 GB,3 GB,Não,,iOS,11,14,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,,2,12 Mpx/12 Mpx,f 1.8/f 2.4,1,1920 px x 1080 px,f 2.2,Não,2x,10x,143.6 mm x 70.9 mm x 7.7 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A11 Bionic,"2x2.39 GHz Monsoon,4x1.6 GHz Mistral",6,2.39 GHz,,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Não,,,,174 g,"5.8 """,,1125 px x 2436 px,OLED,,,458 ppi,,625 cd/m²,Sim,2716 mAh,Íon de lítio,,Sim,Não,240 h,Não,Sim,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,"iPhone X com muita memória pra baixar apps e salvar fotos e vídeos. A tela precisou ser trocada, mas funcionando perfeitamente. NÃO ACEITO TROCA, APENAS VENDA",,,21 h,,,,,,,,,,,,,,
0,iPhone XR 128 Gb Branco,https://produto.mercadolivre.com.br/MLB-1854629236-apple-iphone-12-mini-256-gb-branco-open-box-c-garantia-_JM,Apple,iPhone,iPhone XR,128 GB,3 GB,Não,512 GB,iOS,12,14,MIUI 12,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,,1,12 Mpx/12 Mpx,f 1.8,1,1920 px x 1080 px,f 2.2,Não,,5x,150.9 mm x 75.7 mm x 8.3 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A12 Bionic,"2x2.5 GHz Vortex,4x1.6 GHz Tempest",6,2.5 GHz,,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Sim,1,Outubro,2018,194 g,"6.1 """,Full HD+,828 px x 1792 px,IPS,DotDisplay,19.5 - 9,326 ppi,,625 cd/m²,Sim,2942 mAh,Íon de lítio,,Sim,Não,240 h,Não,Sim,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,em otimo estado,,,25 h,MIUI 12,,,,,,,,,,,,,
0,iPhone 6s Com Marcas Pelo Tempo De Vitrine,https://produto.mercadolivre.com.br/MLB-1865743093-iphone-12-pro-256-gb-prata-_JM,Apple,iPhone,iPhone 6s,32 GB,2 GB,Não,,iOS,9,14,,12 Mpx,3840 px x 2160 px,5 Mpx,Sim,,1,12 Mpx/12 Mpx,f 2.2,1,1280 px x 720 px,f 2.2,Não,,5x,138.3 mm x 67.1 mm x 7.1 mm,Não,Não,Não,Não,Sim,IP67,Apple A9,2x1.84 GHz Twister,2,1.84 GHz,PowerVR GT7600,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Não,,Setembro,2015,143 g,4.7 polegadas,,1334 px x 750 px,IPS,,,326 ppi,,500 cd/m²,Sim,1715 mAh,Íon de lítio,,Sim,Não,240 h,Sim,,4G/LTE,Lightning,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,"O Apple iPhone 6S é um smartphone iOS de bom nível, ótimo para fotos, que pode satisfazer até o mais exigente dos usuários. Tem uma tela Touchscreen de 4.7 polegadas com uma resolução de 1334x750 pixels. Sobre as características deste Apple iPhone 6S na verdade não falta nada. Começando pelo LTE 4G que permite a transferência de dados e excelente navegação na internet, além de conectividade Wi-fi e GPS. Tem também leitor multimídia, videoconferência e bluetooth. Enfatizamos a boa memória interna de 128 GB mas sem a possibilidade de expansão.  O Apple iPhone 6S é um produto com poucos concorrentes em termos de multimídia graças à câmera de 12 megapixels que permite ao Apple iPhone 6S tirar fotos de alta qualidade com uma resolução de 4608x2592 pixels e gravar vídeos em 4K a espantosa resolução de 3840x2160 pixels. Muito fino, 7.1 milímetros, o que torna o Apple iPhone 6S realmente interessante.",,,14 h,,,,,,,,,,,,,,
0,iPhone 8 Plus 64gb,https://produto.mercadolivre.com.br/MLB-1865743093-iphone-12-pro-256-gb-prata-_JM,Apple,iPhone,iPhone 8 Plus,64 GB,3 GB,Não,,iOS,11,14,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,"Portrait mode,Portrait Lighting with five effects (Natural,Studio,Contour,Stage,Stage Mono),Optical image stabilization,Sixelement lens,LED True Tone flash with Slow Sync,Panorama (up to 63MP),Live Photos with stabilization,Wide color captu...",2,12 Mpx/12 Mpx,f 1.8/f 2.8,1,1920 px x 1080 px,f 2.2,Não,2x,10x,158.4 mm x 78.1 mm x 7.5 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A11 Bionic,"2x2.4 GHz Monsoon,4x1.6 GHz Mistral",6,2.4 GHz,Apple GPU,Sim,Sim,Sim,Sim,Sim,Não,Não,1,Nano-SIM,Não,,Setembro,2017,202 g,"5.5 """,HD,1080 px x 1920 px,IPS,Retina,19.5 - 9,401 ppi,,625 cd/m²,Sim,2691 mAh,Íon de lítio,Sim,Sim,Não,240 h,Sim,Não,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,"Câmera dupla e mais detalhes Suas 2 câmeras traseiras de 12 Mpx/12 Mpx permitirão que você tire fotos mais detalhadas e obtenha efeitos únicos, como a famosa profundidade rasa do modo retrato de campo. Além disso, o dispositivo possui uma câmera frontal de 7 Mpx para que você possa tirar selfies divertidas ou fazer videochamadas. Mais para ver Com sua tela IPS de 5.5 "", desfrute de cores intensas e maior clareza em todo o seu conteúdo. Melhor desempenho Sua memória RAM de 3 GB  permite que seu smartphone funcione sem problemas e sem demora ao executar várias tarefas, jogar jogos ou navegar. Desbloqueio com um toque Graças ao sensor de impressão digital, você poderá acessar a seu telefone com segurança e desbloqueá-lo automaticamente com apenas um toque. Bateria o dia todo Sua bateria 2691 mAh se adapta ao seu estilo de vida e lhe garante energia durante um dia inteiro com uma única carga. Grande capacidade de armazenamento Com sua memória interna de 64 GB  você sempre terá espaço para armazenar arquivos e documentos importantes. Além disso, você poderá salvar filmes, séries e vídeos para reproduzi-los sempre que quiser offline.",,,21 h,,,,,,,,,,,,,,
0,Celular iPhone 8 64 Gb,https://produto.mercadolivre.com.br/MLB-801734771-iphone-5s-32gb-perfeito-estado-_JM,Apple,iPhone,iPhone 8,64 GB,2 GB,Não,256 GB,iOS,11,14,MIUI 12,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,,1,12 Mpx/12 Mpx,f 1.8,1,1920 px x 1080 px,f 2.2,Não,,5x,138.4 mm x 67.3 mm x 7.3 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A11 Bionic,"2x2.4 GHz Monsoon,4x1.6 GHz Mistral",6,2.4 GHz,,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Não,,Setembro,2017,148 g,"4.7 """,Full HD+,750 px x 1334 px,IPS,,,326 ppi,60 Hz,625 cd/m²,Sim,1821 mAh,Íon de lítio,Sim,Sim,Não,240 h,Sim,,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,"Iphone semi novo em excelente estado, tudo funcionado, com carregador e na caixa original.",,Não,14 h,MIUI 12,,Não,,,,,,,,,,,
0,iPhone 8,https://produto.mercadolivre.com.br/MLB-801734771-iphone-5s-32gb-perfeito-estado-_JM,Apple,iPhone,iPhone 8,64 GB,2 GB,Não,,iOS,11,14,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,,1,,f 1.8,1,1920 px x 1080 px,f 2.2,Não,,5x,138.4 mm x 67.3 mm x 7.3 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A11 Bionic,"2x2.4 GHz Monsoon,4x1.6 GHz Mistral",6,2.4 GHz,,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Não,,Setembro,2017,148 g,"4.7 """,,750 px x 1334 px,IPS,,,326 ppi,,625 cd/m²,Sim,1821 mAh,Íon de lítio,Sim,Sim,Não,240 h,Sim,Não,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,Celular em perfeitas condições.  Com pelicula de vidro  Acompanha caixa original e manual,,,14 h,,,,,,,,,,,,,,
0, iPhone XS 256 Gb Prata Bateria 100%,https://produto.mercadolivre.com.br/MLB-801734771-iphone-5s-32gb-perfeito-estado-_JM,Apple,iPhone,iPhone XS,256 GB,4 GB,Não,,iOS,12,14,MIUI 12,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,,2,12 Mpx/12 Mpx,f 1.8/f 2.4,1,1920 px x 1080 px,f 2.2,Não,2x,10x,143.6 mm x 70.9 mm x 7.7 mm,Não,Sim,Sim,Não,Sim,IP68,Apple A12 Bionic,"2x2.5 GHz Vortex,4x1.6 GHz Tempest",6,2.5 GHz,,Sim,Sim,Sim,Sim,Sim,Não,Não,1,Nano-SIM,Não,,Setembro,2018,177 g,"5.8 """,Full HD+,1125 px x 2436 px,OLED,,19.5 - 9,458 ppi,,625 cd/m²,Sim,2658 mAh,Íon de lítio,Sim,Sim,Não,240 h,Não,Sim,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,O vendedor não inseriu a descrição do produto,,,20 h,,,,,,,,,,,,,,
0, Apple iPhone 12 Mini 256 Gb Branco Open Box C/ Garantia,https://produto.mercadolivre.com.br/MLB-1011069612-iphone-8-plus-256-_JM,Apple,iPhone,iPhone 12 mini,256 GB,4 GB,Não,,iOS,14,14,MIUI 12,12 Mpx,3840 px x 2160 px,12 Mpx,Sim,,2,12 Mpx/12 Mpx,f 2.4/f 1.6,1,3840 px x 2160 px,f 2.2,Não,2x,5x,131.5 mm x 64.2 mm x 7.4 mm,Não,Sim,Sim,Não,Sim,IP68,Apple A14 Bionic,,6,,Apple GPU,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Sim,1,,2020,135 g,"5.4 """,Full HD+,1080 px x 2340 px,OLED,DotDisplay,19.5 - 9,476 ppi,60 Hz,1200 cd/m²,Sim,,Íon de lítio,Sim,Sim,Não,240 h,Sim,Sim,5G,Lightning,Sim,Não,Sim,Sim,Sim,Sim,,Não,Não,Sim,Desbloqueado,"Câmera dupla e mais detalhes Suas 2 câmeras traseiras de 12 Mpx/12 Mpx permitirão que você tire fotos mais detalhadas e obtenha efeitos únicos, como a famosa profundidade rasa do modo retrato de campo. Além disso, o dispositivo possui uma câmera frontal de 12 Mpx para que você possa tirar selfies divertidas ou fazer videochamadas. Mais para ver Com sua tela OLED de 5.4 "", desfrute de cores intensas e maior clareza em todo o seu conteúdo. Melhor desempenho Sua memória RAM de 4 GB permite que seu smartphone funcione sem problemas e sem demora ao executar várias tarefas, jogar jogos ou navegar. Reconhecimento facial para maior segurança Aproxime o dispositivo do seu rosto para desbloqueá-lo instantaneamente. Sua tecnologia precisa de reconhecimento facial garante acesso rápido e seguro ao dispositivo.  Capacidade de armazenamento ilimitada Esqueça de apagar. Com sua memória interna de 256 GB você poderá baixar todos os arquivos e aplicativos que precisa, salvar fotos e armazenar seus filmes, séries e vídeos favoritos para reproduzi-los quando quiser.",,Não,,MIUI 12,,,,,,,,,,,,,
0,iPhone 5s 32gb Perfeito Estado!!!,https://produto.mercadolivre.com.br/MLB-1763573116-iphone-7-128gb-preto-usado-tudo-funcionando-_JM,Apple,iPhone,iPhone 5s,32 GB,,Não,,iOS,7,12,,8 Mpx,1920 px x 1080 px,1.2 Mpx,Sim,,1,12 Mpx/12 Mpx,f 2.2,1,1280 px x 720 px,f 2.4,Não,,3x,123.8 mm x 58.6 mm x 7.6 mm,Não,Não,,Não,Sim,IP67,Apple A7,2x1.3 GHz Cyclone,2,1.3 GHz,PowerVR G6430,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Não,,,2013,112 g,"4 """,,640 px x 1136 px,IPS,,,326 ppi,,500 cd/m²,Sim,1560 mAh,Polímero de lítio,,Sim,Não,240 h,Sim,Não,,Lightning,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,,"iPhone 5S 32GB, prata, com cabo e carregador. Perfeito estado!!!!",,,10 h,,,,,,,,,,,,,,
0,"iPhone 7 Plus Vermelho, 128gb",https://produto.mercadolivre.com.br/MLB-1828569036-iphone-11-pro-max-64-gb-ouro-_JM,Apple,iPhone,iPhone 7 Plus,128 GB,3 GB,Não,,iOS,10.0.1,14,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,"Portrait mode,Optical image stabilization,Sixelement lens,Quad-LED True Tone flash,Panorama (up to 63MP),Sapphire crystal lens cover,Backside illumination sensor,Hybrid IR filter,Autofocus with Focus Pixels,Tap to focus with Focus Pixels,Liv...",2,12 Mpx/12 Mpx,f 1.8/f 2.8,1,1920 px x 1080 px,f 2.2,Não,2x,10x,158.2 mm x 77.9 mm x 7.3 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A10 Fusion,"2x2.34 GHz Hurricane,2x2.34 GHz Zephyr",4,2.34 GHz,PowerVR Series7XT Plus,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Não,,Setembro,2016,188 g,"5.5 """,HD,1080 px x 1920 px,IPS,Retina,,401 ppi,,625 cd/m²,Sim,2900 mAh,Íon de lítio,,Sim,Não,384 h,Sim,,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,"iPhone 7 Plus usado em excelentes condições. Informações importantes: O aparelho não possui defeitos, a tela não está trincada ou rachada. O produto já vou usado, ou seja, não é mais considerado um produto novo, mas está totalmente desbloqueado para todas as operadoras, reconfigurado de acordo com os padrões do fabricante ( sem dados de terceiros ) e pronto para uso.   Conteúdo da embalagem: O produto é vendido em sua embalagem original ( a caixinha ), contendo sua chave extratora, seus manuais e adesivos, porém, o aparelho NÃO acompanha nenhum acessório, tais quais: Carregador, fone de ouvido e adaptador ( do fone ).",,,21 h,,,,,,,,,,,,,,
0,iPhone XR Coral,https://produto.mercadolivre.com.br/MLB-1828569036-iphone-11-pro-max-64-gb-ouro-_JM,Apple,iPhone,iPhone XR,64 GB,3 GB,Não,,iOS,12,14,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,,1,12 Mpx/12 Mpx,f 1.8,1,1920 px x 1080 px,f 2.2,Não,,5x,150.9 mm x 75.7 mm x 8.3 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A12 Bionic,"2x2.5 GHz Vortex,4x1.6 GHz Tempest",6,2.5 GHz,,Sim,Sim,Sim,Sim,Sim,,Sim,1,Nano-SIM,Sim,1,Outubro,2018,194 g,"6.1 """,,828 px x 1792 px,IPS,,,326 ppi,,625 cd/m²,Sim,2942 mAh,Íon de lítio,,Sim,Não,,Não,Sim,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,Celular 1 ano de uso sem nenhum detalhe novinho. Sem caixa fone e carregador,,,25 h,,,,,,,,,,,,,,
0,iPhone X 64gb,https://produto.mercadolivre.com.br/MLB-1828569036-iphone-11-pro-max-64-gb-ouro-_JM,Apple,iPhone,iPhone X,64 GB,64 GB,Não,,iOS,11,14,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,,2,12 Mpx/12 Mpx,f 1.8/f 2.4,1,1920 px x 1080 px,f 2.2,Não,2x,10x,143.6 mm x 70.9 mm x 7.7 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A11 Bionic,"2x2.39 GHz Monsoon,4x1.6 GHz Mistral",6,2.39 GHz,,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Não,,,,174 g,"5.8 """,,1125 px x 2436 px,OLED,,,458 ppi,,625 cd/m²,Sim,2716 mAh,Íon de lítio,,Sim,Não,240 h,Não,Sim,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,iPhone X 64gb,,,21 h,,,,,,,,,,,,,,
0,iPhone SE Branco - 64gb - 2ª Geração - Lacrado,https://produto.mercadolivre.com.br/MLB-1828569036-iphone-11-pro-max-64-gb-ouro-_JM,Apple,iPhone,iPhone SE (2nd Generation),64 GB,3 GB,Não,,iOS,13,14,MIUI 12,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,,1,12 Mpx/12 Mpx,f 1.8,1,1920 px x 1080 px,f 2.2,Não,,5x,138.4 mm x 67.3 mm x 7.3 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A13 Bionic,"2x2.65 GHz Lightning,4x1.8 GHz Thunder",6,2.65 GHz,Apple GPU,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Sim,1,Abril,2020,148 g,"4.7 """,Full HD+,750 px x 1334 px,IPS,DotDisplay,19.5 - 9,326 ppi,60 Hz,625 cd/m²,Sim,1821 mAh,Íon de lítio,,Sim,Não,240 h,Sim,Não,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,Aparelho lacrado proveniente da França com homologação da ANATEL. Caixa completa com fones e carregador (coisa rara).,,Não,14 h,MIUI 12,Não,,,,,,Não,,,,,,
0,"iPhone X Apple 256gb, Tela Retina Hd 5,8, Ios 11, Prateado",https://produto.mercadolivre.com.br/MLB-1828569036-iphone-11-pro-max-64-gb-ouro-_JM,Apple,iPhone,iPhone X,256 GB,3 GB,Não,256 GB,iOS,11,14,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,,2,12 Mpx/12 Mpx,f 1.8/f 2.4,1,1920 px x 1080 px,f 2.2,Não,2x,10x,143.6 mm x 70.9 mm x 7.7 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A11 Bionic,"2x2.39 GHz Monsoon,4x1.6 GHz Mistral",6,2.39 GHz,,Sim,Sim,Sim,Sim,Sim,Não,Não,1,Nano-SIM,Não,,,2017,174 g,"5.8 """,,1125 px x 2436 px,OLED,,,458 ppi,,625 cd/m²,Sim,2716 mAh,Íon de lítio,,Sim,Não,240 h,Não,Sim,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,"Celular excelente condição, vendendo porque comprei o 11, vou mandar na caixa do Iphone 11",,,21 h,,,,,,,,,,,,,,
0,iPhone 8 Plus 256,https://produto.mercadolivre.com.br/MLB-1828569036-iphone-11-pro-max-64-gb-ouro-_JM,Apple,iPhone,iPhone 8 Plus,256 GB,3 GB,Não,,iOS,11,14,,13 Mpx,3840 px x 2160 px,7 Mpx,Sim,"Portrait mode,Portrait Lighting with five effects (Natural,Studio,Contour,Stage,Stage Mono),Optical image stabilization,Sixelement lens,LED True Tone flash with Slow Sync,Panorama (up to 63MP),Live Photos with stabilization,Wide color captu...",2,12 Mpx/12 Mpx,f 1.8/f 2.8,1,1920 px x 1080 px,f 2.2,Não,2x,10x,158.4 mm x 78.1 mm x 7.5 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A11 Bionic,"2x2.4 GHz Monsoon,4x1.6 GHz Mistral",6,2.4 GHz,Apple GPU,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Não,,Setembro,2017,202 g,"5.5 """,HD,1080 px x 1920 px,IPS,Retina,,401 ppi,,625 cd/m²,Sim,2691 mAh,Íon de lítio,Sim,Sim,Não,240 h,Sim,,4G/LTE,Lightning,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,O vendedor não inseriu a descrição do produto,,,21 h,,,,,,,,,,,,,,
0,iPhone 6s - 128gb - Estado De Novo - Cinza Espacial,https://produto.mercadolivre.com.br/MLB-1828569036-iphone-11-pro-max-64-gb-ouro-_JM,Apple,iPhone,iPhone 6s,128 GB,2 GB,Não,,iOS,9,14,,12 Mpx,3840 px x 2160 px,5 Mpx,Sim,,1,12 Mpx/12 Mpx,f 2.2,1,1280 px x 720 px,f 2.2,Não,,5x,138.3 mm x 67.1 mm x 7.1 mm,Não,Não,Não,Não,Sim,IP67,Apple A9,2x1.84 GHz Twister,2,1.84 GHz,PowerVR GT7600,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Não,,Setembro,2015,143 g,"4.7 """,Full HD+,750 px x 1334 px,IPS,,20 - 9,326 ppi,60 Hz,500 cd/m²,Sim,1715 mAh,Íon de lítio,,Sim,Não,240 h,Sim,Não,4G/LTE,Lightning,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,Bateria trocada em 07/11/2020 com Garantia de 3 meses na loja que troquei a bateria.  Bateria carregando 100% e com Saúde completa de 100%. O único detalhe é que o cabo de carregamento como todos os cabos da Apple esta com as pontas detonadas mas funcionando.,,Não,14 h,,,,,,,,,,,,,,
0,iPhone 7 De 256 Gb,https://produto.mercadolivre.com.br/MLB-906364185-iphone-7-gold-128gb-_JM,Apple,iPhone,iPhone 7,256 GB,256 GB,Não,,iOS,10.0.1,14,,12 Mpx,3840 px x 2160 px,7 Mpx,Sim,"Optical image stabilization,Sixelement lens,Quad-LED True Tone flash,Panorama (up to 63MP),Sapphire crystal lens cover,Backside illumination sensor,Hybrid IR filter,Autofocus with Focus Pixels,Tap to focus with Focus Pixels,Live Photos with s...",1,,f 1.8,1,1920 px x 1080 px,f 2.2,Não,,5x,138.3 mm x 67.1 mm x 7.1 mm,Não,Sim,Sim,Não,Sim,IP67,Apple A10 Fusion,"2x2.34 GHz Hurricane,2x2.34 GHz Zephyr",4,2.34 GHz,PowerVR Series7XT Plus,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Não,,Setembro,2016,138 g,"4.7 """,HD,750 px x 1334 px,IPS,Retina,,326 ppi,,625 cd/m²,Sim,1960 mAh,Íon de lítio,,Sim,Não,240 h,Sim,,4G/LTE,Lightning,Não,,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,* Vendo IPhone 7 Preto de 256 gb com caixa !! * Celular perfeito com muito capacidade de armazenamento !! * Só estou vendendo pq comprei um SE de 256 gb !!,,,14 h,,,,,,,,,,,,,,
0,iPhone 12pro 512gb,https://produto.mercadolivre.com.br/MLB-906364185-iphone-7-gold-128gb-_JM,Apple,iPhone,iPhone 12 Pro,512 GB,512 GB,Não,,iOS,14,,,12 Mpx,3840 px x 2160 px,12 Mpx,Sim,,3,12 Mpx/12 Mpx/12 Mpx,f 1.6/f 2.0/f 2.4,1,3840 px x 2160 px,f 2.2,Não,4x,10x,146.7 mm x 71.5 mm x 7.4 mm,Não,Sim,Sim,Não,Sim,IP68,Apple A14 Bionic,"2x3.1 GHz Firestorm,4x1.8 GHz Icestorm",6,3.1 GHz,Apple GPU,Sim,Sim,Sim,Sim,Sim,,Não,1,Nano-SIM,Sim,1,Outubro,2020,,"6.1 """,,1170 px x 2532 px,OLED,,,460 ppi,,1200 cd/m²,Sim,2815 mAh,Íon de lítio,Sim,Sim,Não,,,Sim,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,,Não,,Sim,Desbloqueado,Ola moro na suiça trouxe um Iphone 12Pro 512GB ( Branco ) Novo com garantia de 24Meses / Desbloqueado,,,,,,,,,,,,,,,,,
0,iPhone 12 Pro Max 256 Gb Ouro,https://produto.mercadolivre.com.br/MLB-906364185-iphone-7-gold-128gb-_JM,Apple,iPhone,iPhone 12 Pro Max,128 GB,6 GB,Não,512 GB,iOS,14,14,MIUI 12,12 Mpx,3840 px x 2160 px,12 Mpx,Sim,,3,12 Mpx/12 Mpx/12 Mpx,f 1.6/f 2.2/f 2.4,1,3840 px x 2160 px,f 2.2,Não,5x,12x,160.8 mm x 78.1 mm x 7.4 mm,Não,Sim,Sim,Não,Sim,IP68,Apple A14 Bionic,,6,3 GHz,Apple GPU,Sim,Sim,Sim,Sim,Sim,Não,Não,1,Nano-SIM,Sim,1,Novembro,2020,228 g,"6.7 """,Full HD+,1284 px x 2778 px,OLED,DotDisplay,19.5 - 9,458 ppi,,1200 cd/m²,Sim,3687 mAh,Íon de lítio,Sim,Sim,Não,240 h,Não,Sim,5G,Lightning,Não,Não,Sim,Sim,Sim,Sim,,Não,,Sim,Desbloqueado,O vendedor não inseriu a descrição do produto,,,,,,,,,,,,,,,,,
