,titulo,link,Marca,Linha,Modelo,Memória interna,Memória RAM,Tipos de cartão de memória,Tamanho da tela,Tipo de resolução da tela,Resolução da tela,Tecnologia da tela,Tipo de tela,Pixels por polegada,Brilho máximo da tela,Com tela tátil,Com leitor de impressão digital,Com reconhecimento facial,Peso,Altura x Largura x Profundidade,Tipo de conector de carregamento,Com conector USB,Com Wi-Fi,Com GPS,Com Bluetooth,Com mini HDMI,Com radio,Com sintonizador de TV,Com IMEI,Operadora,É Dual SIM,Quantidade de ranhuras para cartão SIM,Tamanhos de cartão SIM compatíveis,Com eSIM,Nome do sistema operacional,Versão original do sistema operacional,Resolução da câmera traseira principal,Resolução de vídeo da câmera traseira,Resolução da câmera frontal principal,Abertura do diafragma da câmera traseira,Resolução de vídeo da câmera frontal,Com flash na câmara frontal,Capacidade da bateria,Tipo de bateria,Com carregamento sem fio,Com bateria removível,Autonomia de conversação,É resistente a salpicos,É à prova d'água,É resistente ao pó,Classificação IP,Modelo do processador,Modelos de CPU,Quantidade de núcleos do processador,Velocidade do processador,Com acelerômetro,Com sensor de proximidade,Com giroscópio,Com barômetro,Com sensor de frequência cardíaca,descricao,Capacidade máxima do cartão de memória,Com câmera,Quantidade de câmeras traseiras,Com teclado QWERTY físico,Autonomia em standby,Rede,Com ranhura para cartão de memória,Proporção da tela,Com reconhecimento de íris,É resistente à água,É resistente a quedas,Modelo de GPU,Quantidade de eSIMs,Mês de lançamento,Ano de lançamento,Última versão compatível do sistema operacional,Camada original de personalização do sistema operacional,Resolução das câmeras traseiras,Quantidade de câmeras frontais,Abertura do diafragma da câmera frontal,Zoom digital,Zoom híbrido,Com reconhecimento de mão,Com jack 3.5,Com NFC,Com bússola,Com carregamento rápido,Última camada compatível de personalização do sistema operacional,Inclui lápis,Versão,Taxa de atualização da tela,Características principais das câmeras,Zoom óptico,Velocidade do GPU,Cor,Edição do sistema operacional,Modelo detalhado,Origem,Resolução das câmeras frontais,É kit,Com tela dobrável,Tipos de câmeras traseiras,Altura x Largura,Profundidade,Pixels por polegada da tela dobrada,Pixels por polegada da tela secundária,Brilho máximo da tela secundária,Tipos de câmeras frontais
0,Samsung Galaxy A5 Dual 32 Gb Preto 3 Gb Ram - Vitrine,https://produto.mercadolivre.com.br/MLB-1863135329-samsung-galaxy-a5-dual-32-gb-preto-3-gb-ram-vitrine-_JM,Samsung,Galaxy A,A5 (2017) Duos,32 GB,3 GB,MicroSD,"5.2 """,Full HD+,1080 px x 1920 px,Super AMOLED,Dot Drop Display,424 ppi,500 cd/m²,Sim,Sim,,159 g,146.1 mm x 71.4 mm x 7.9 mm,USB-C,Sim,Sim,Sim,Sim,Não,,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,Não,Android,6.0.1 Marshmallow,16 Mpx,1920 px x 1080 px,16 Mpx,f 1.9,1920 px x 1080 px,Sim,3000 mAh,Íon de lítio,Não,Não,16 h,Não,Sim,Não,,Exynos 7880,8x1.9 GHz Cortex-A53,8,1.9 GHz,Sim,Sim,Sim,Não,Não,"___________________________________________________________________________________________________________________________ ****ATENÇÃO**** -Aparelho de demonstração de loja, apenas teve a embalagem aberta e o produto exposto desligado, se tiver algum detalhe será quase imperceptivel. ___________________________________________________________________________________________________________________________ Informações sobre o produto: Smartphone Samsung Galaxy A5 2017 A520F/DS, Dual Chip, Tela 5.2"" FHD, 4G, Câmera 16MP, Android 6.0, Sensor de Impressão Digital, Processador Octa Core, Memoria 32GB e 3GB RAM  Com um design elegante de corpo em metal e vidro curvo reforçado, o ,Galaxy A5 2017 é um smartphone diferenciado, potente e confortável. A proteção IP68 faz com que ele seja confiável mesmo nos ambientes mais adversos. Suas câmeras, traseira e frontal de 16MP f1.9, entregam fotos super nítidas e claras mesmo em ambiente de baixa luminosidade. Seu processador Octa Core e os 3GB de RAM fazem dele um dispositivo extremamente rápido e potente e sua memória interna de 32GB permite que você armazene milhares de fotos, vídeos e músicas. O Galaxy A5 2017 agora conta com leitor biométrico, ou seja, tudo para garantir que você tenha a melhor experiência com um celular seguro, bonito e de ótima performance, pronto para rodar tudo de forma mais rápida. Além disso, a nova geração do Galaxy A5 vem com uma entrada USB Type-C e suporte a SAMSUNG Pay, que permite que você faça pagamentos utilizando o seu Galaxy A5 2017. Conteúdo da Embalagem  - Smartphone Samsung Galaxy A5 2017 Duos 32GB ( SM-A520F/DS )  - Carregador  - Cabos de Dados  - Fone de ouvido  - Extrator do Chip - Adaptador USB Type C - Manual ___________________________________________________________________________________________________________________________ Perguntas frequentes. 1 - Qual a condição do produto? R: Excelente. 2 - Será enviado com Nota Fiscal? R: Todos os nossos produtos são enviados com nota fiscal. 3 - O produto é original? R: Sim produto original. 4 - A mercadoria está disponível à pronta entrega? R: Produto em estoque à pronta entrega. 5 - Como são realizadas as entregas? R: As entregas são realizadas via Mercado Envios acompanhadas por código de rastreio. 6 - Os produtos possuem garantia? R: Todos os produtos possuem garantia de 3 meses.",256 GB,Sim,,Não,,4G/LTE,Sim,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Samsung Galaxy A01 Dual Sim 32 Gb Vermelho 2 Gb Ram,https://produto.mercadolivre.com.br/MLB-1772421047-samsung-galaxy-a01-dual-sim-32-gb-vermelho-2-gb-ram-_JM,Samsung,Galaxy A,A01 Duos,32 GB,2 GB,MicroSD,"5.7 """,HD+,720 px x 1520 px,PLS,Infinity-V Display,301 ppi,,Sim,,Sim,149 g,146.2 mm x 70.9 mm x 8.3 mm,Micro USB,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,Não,Android,10,13 Mpx,1920 px x 1080 px,5 Mpx,f 2.2/f 2.4,1280 px x 720 px,Não,3000 mAh,Íon de lítio,Não,Não,,Não,Não,Não,IP67,Snapdragon 439,"4x2 GHz Cortex-A53,4x1.45 GHz Cortex-A53",8,2 GHz,Sim,Sim,Não,Não,Não,"Pensado para você O Samsung A01 Duos possui o novo sistema operacional Android 10 que incorpora respostas inteligentes e ações sugeridas para todos os seus aplicativos. Entre as suas várias funcionalidades irá encontrar o tema escuro, a navegação por gestos e o modo livre de distração, para que você possa completar as suas tarefas enquanto desfruta ao máximo do seu dispositivo. Mais espaço de visualização para o que você faz Jogue durante horas, assista a séries inteiras por streaming, ou faça mais simultaneamente com a tela HD+ de 5,7 polegadas do Galaxy A01. Maximizando a visualização, oferecendo mais imersão e interação. Design fino criado para ser confortável Disponível nas opções preta, azul e vermelha, as cores do Galaxy A01 são intensificadas pelo elegante acabamento fosco . Seu design fino tem 8,3 mm para caber confortavelmente nas suas mãos. A câmera dupla ajusta a profundidade de suas fotos Tire lindas fotos nítidas sob a luz do sol ou sob baixa luminosidade com a câmera traseira de 13 MP do Galaxy A01. Você também pode usar o Foco Dinâmico para desfocar o fundo antes ou depois de tirar a foto, pois a câmera de profundidade suaviza o ambiente e destaca o que realmente importa. Selfies incríveis a qualquer momento e sem edições A foto é sua, então é seu momento de brilhar. A câmera frontal de 5 MP do Galaxy A01 permite que você tire fotos incríveis, e com o Foco de Selfie, ela desfoca suavemente o fundo para você ser a estrela da foto. Com o temporizador de selfie, você terá tempo para fazer a melhor pose antes do clique. Mais bateria para você ir mais rápido por mais tempo Com um processador octa-core potente e memória RAM de 2 GB que suporta seus jogos com gráficos pesados e oferece alta velocidade para transmissões. Apresenta também memória interna de 32GB e bateria de 3.000 mAh, com bastante espaço e bateria para que você faça streaming, downloads e publicações. O desbloqueio facial detecta rapidamente o seu rosto Agora, você pode desbloquear seu celular instantaneamente apenas segurando-o em frente ao seu rosto. A tecnologia de reconhecimento facial permite que apenas você acesse o dispositivo, garantindo que seus dados não caiam nas mãos erradas. One UI, projetado para facilitar o uso Concentre-se no que é importante. Hardware e software trabalham em harmonia para oferecer conteúdos e recursos de forma intuitiva na ponta de seus dedos. O Modo Noturno ajuda você a desacelerar, tornando-se mais escuro para você acalmar a vista e descansar melhor à noite. Tenha uma experiência de cinema com Dolby Atmos É só colocar seus fones de ouvido para ser transportado aos seus filmes e músicas. Com Dolby Atmos, você terá sons completos e nítidos que farão você se sentir no meio da cena. Mantenha seu dispositivo nas melhores condições conosco Tenha tranquilidade ao comprar um smartphone Galaxy. Os diagnósticos interativos e a otimização do aplicativo Samsung Members facilitam a melhoria de desempenho dos seus dispositivos, enquanto nossa linha de assistência permite a resolução de problemas quando você precisar de assistência extra. - Todos os nossos produtos são enviados devidamente embalados e com total segurança. As imagens apresentadas deste produto são ilustrativas e podem sofrer variações de acordo com a iluminação, resolução/configuração do seu monitor, ou até mesmo, percepção visual. Em caso de dúvida, entre em contato conosco. ==============================@calitomoveiseletro======================",512 GB,Sim,2,Não,,4G/LTE,Sim,19 - 9,,Não,,Adreno 505,,Fevereiro,2020,,One UI 2,13 Mpx/2 Mpx,1,f 2.2,8x,,,Sim,Não,,,MIUI 12,,,60 Hz,"LED flash,Autofocus,Touch focus,EIS,Face detection,Smile detection,HDR",,650 MHz,,,,,,,,,,,,,,
0,Samsung Galaxy A71 128 Gb Prism Crush Silver 6 Gb Ram,https://produto.mercadolivre.com.br/MLB-1799724234-samsung-galaxy-a71-128-gb-prism-crush-silver-6-gb-ram-_JM,Samsung,Galaxy A,A71,128 GB,6 GB,MicroSD,"6.7 """,Full HD+,1080 px x 2400 px,Super AMOLED Plus,Infinity-O Display,393 ppi,500 cd/m²,Sim,Sim,Sim,179 g,163.6 mm x 76 mm x 7.7 mm,USB-C,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Não,1,Nano-SIM,Não,Android,10,64 Mpx,3840 px x 2160 px,32 Mpx,f 1.8/f 2.2/f 2.2/f 2.4,1920 px x 1080 px,Não,4500 mAh,Íon de lítio,Não,Não,42 h,Não,Não,Não,IP68,Snapdragon 730,"2x2.2 GHz Kryo 470 Gold,6x1.8 GHz Kryo 470 Silver",8,2.2 GHz,Sim,Sim,Sim,Não,Não,"Pensado para você O Samsung A71 possui o novo sistema operacional Android 10 que incorpora respostas inteligentes e ações sugeridas para todos os seus aplicativos. Entre as suas várias funcionalidades irá encontrar o tema escuro, a navegação por gestos e o modo livre de distração, para que você possa completar as suas tarefas enquanto desfruta ao máximo do seu dispositivo. Fotografia profissional no seu bolso Descubra infinitas possibilidades para suas fotos com as 4  câmeras principais de sua equipe. Teste sua criatividade e jogue com iluminação, diferentes planos e efeitos para obter ótimos resultados. Experiência visual incrível Assista às suas séries e filmes favoritos com a melhor definição na sua tela Super AMOLED Plus de 6.7 "". Desfrute de cores brilhantes e detalhes precisos em todo o seu conteúdo. Desbloqueio facial e de impressão digital Máxima segurança para que apenas você possa acessar o sua equipe. Você pode escolher entre o sensor de impressão digital para ativar seu telefone com um toque, ou o reconhecimento facial que permite desbloquear até 30% mais rápido. Vida útil da bateria mais longa Desconecte-se! Com a super bateria de 4500 mAh você terá energia por muito mais tempo para jogar, assistir séries ou trabalhar sem recarregar.",512 GB,Sim,4,Não,240 h,4G/LTE,Sim,20 - 9,,Não,,Adreno 618,,,2020,,One UI 2,64 Mpx/12 Mpx/5 Mpx/5 Mpx,1,f 2.2,8x,,,Sim,Sim,,Sim,,,,,"LED flash,Autofocus,Touch focus,EIS,Face detection,Smile detection,HDR,Slow motion",,,,,,,,,,,,,,,,
0,Samsung Galaxy J5 16 Gb Ouro 1.5 Gb Ram,https://produto.mercadolivre.com.br/MLB-1804924807-samsung-galaxy-j5-16-gb-ouro-15-gb-ram-_JM,Samsung,Galaxy J,J5,16 GB,1.5 GB,MicroSD,"5 """,,720 px x 1280 px,Super AMOLED,Dot Drop Display,294 ppi,500 cd/m²,Sim,Não,Não,146 g,142.1 mm x 71.8 mm x 7.9 mm,Micro USB,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Não,1,Micro-SIM,Não,Android,5.1 Lollipop,13 Mpx,1920 px x 1080 px,5 Mpx,f 1.9,1920 px x 1080 px,Sim,2600 mAh,Íon de lítio,Não,Sim,18 h,Não,Não,Não,IP67,Snapdragon 410,4x1.2 GHz Cortex-A53,4,1.2 GHz,Sim,Sim,Não,Não,Não,"---------------------------------------SOLICITAMOS UM PRAZO DE 7 DIAS UTEIS PARA POSTAR O PRODUTO--------------------------------------- Câmera Traseira: 13 MP Frontal: 5 MP Vídeo Resolução: Full HD Memória Expansível: Sim (MicroSD até 128 GB) Interna: 8 GB e 16 GB RAM: 1,5 GB Sistema Operacional Plataforma: Android Versão: Android 5.1 Lollipop Conectividade USB: Micro USB 2.0 Rede: 2G, 3G, 4G e Wi-Fi Bluetooth: Sim NFC: Não Tela Tamanho: 5"" Resolução: 1280 x 720 pixels Densidade: Não Especificado Tipo: Super AMOLED Processador Chip: Qualcomm Snapdragon 410 Velocidade: Quad-Core 1.2 GHz Dimensões Altura (cm): 14,2 Espessura (cm): 0,85 Peso (g): 149 Largura (cm): 7,3 Chip Quantidade: Dois chips Tipo: Micro-SIM Bateria Tamanho: 2600 mAh Autonomia em Standby: Não especificado GPS Tem: Sim Tipo: A-GPS, Glonass e Beidou Resistência Tipo: Não especificado ---------------------------------------Conteúdo da caixa --------------------------------------- 1 capa transparente  1 película de vidro  1 fone de ouvido* 1 Carregador*",128 GB,Sim,1,Não,,4G/LTE,Sim,,,,,Adreno 306,,,2015,,,,1,f 2.2,,,,,Não,,,,,,,,,,,,,,,,,,,,,,,
0,Samsung Galaxy J2 Pro 16gb - Original - Com Garantia E Nfe,https://produto.mercadolivre.com.br/MLB-1830727122-samsung-galaxy-j2-pro-16gb-original-com-garantia-e-nfe-_JM,Samsung,Galaxy J,J2,16 GB,1 GB,MicroSD,"4 """,,540 px x 960 px,,,,500 cd/m²,Sim,Não,Não,,,Micro USB,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Não,1,Micro-SIM,Não,Android,7.1.1 Lollipop,5 Mpx,1280 px x 720 px,2 Mpx,f 2.2,640 px x 480 px,Não,,,Não,Sim,,Não,Não,Não,IP67,,4x1.3 GHz Cortex-A7,,,Sim,Sim,Não,Não,Não,"Samsung Galaxy J2 PRO SM-J250M Inclui: - Carregador novo (não é o original) Sistema Operacional - Android 7.1 Nougat Dimensões - 143.8 x 72.3 x 8.4 mm Peso - 153 gramas Tela - 5.1 / 10 Câmera - 4.1 / 10 Dual Sim Processador - Quad-core 1.4 GHz Cortex-A53 Chipset - Qualcomm Snapdragon 425 MSM8917 RAM - 1.5 Memória - 16 GB Megapixel - 8MP Resolução - 3264 x 2448 pixel Câmera Frontal - 5Mp Flash Led Bateria - Tipo - Litio Ampere - 2600 mAh - CONTÉM MARCAS DE USO!! (Nada que atrapalhe seu funcionamento) - Antes do envio, encaminhamos as imagens do aparelho. *** COMPUTADOR CERTO *** Para ver todas as nossas ofertas basta copiar o link abaixo e colar no seu navegador: https://lista.mercadolivre.com.br/_CustId_36975596 _________________________________________________ Atenção! Antes de comprar leia atentamente as informações do anúncio. Produto reembalado, não acompanha caixa original! – Pode conter alguns riscos na carcaça, o que não influencia seu funcionamento. Produto original; testado e revisado antes do envio. - Possui nota fiscal e 3 meses de garantia fornecida pela Computador Certo. (Não realizamos troca de produtos por mau uso, riscos e amassados). - Atendimento de segunda à sexta, das 08:00 às 17:00. - Produto em estoque para envio imediato! Caso tenha mais alguma dúvida estaremos à disposição para esclarecê-la através do campo de perguntas.",128 GB,Sim,1,Não,,4G/LTE,Sim,,,,,Mali-T720,,,2015,,,,1,,,,,Sim,Não,,,,,,,,,,,,,,,,,,,,,,,
0,Samsung Galaxy S8+ Plus 64gb Ram Ametista Em Ótimo Estado,https://produto.mercadolivre.com.br/MLB-1851174120-samsung-galaxy-s8-plus-64gb-ram-ametista-em-otimo-estado-_JM,Samsung,Galaxy S,S8+ Duos,64 GB,4 GB,MicroSD,"6.2 """,Full HD+,1440 px x 2960 px,Super AMOLED,,531 ppi,450 cd/m²,Sim,Sim,Sim,173 g,159.5 mm x 73.4 mm x 8.1 mm,USB-C,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Sim,2,Nano-SIM,Não,Android,7.0 Nougat,12 Mpx,3840 px x 2160 px,8 Mpx,f 1.7,2560 px x 1440 px,Não,3500 mAh,Íon de lítio,Sim,Não,24 h,Sim,Não,Sim,IP68,Exynos 8895,"4x2.3 GHz Mongoose M2,4x1.7 GHz Cortex-A53",8,2.3 GHz,Sim,Sim,Sim,Sim,Sim,"Vendo celular Samsung Galaxy S8 Plus 64 GB em ótimo estado. Cor: Ametista Não possui riscos Está com um pequeno burn na tela, mas nada que atrapalhe o funcionamento do aparelho. Vai completo na caixa: aparelho, carregador e 3 capas, sendo uma original da Samsung no valor de R$139. Não acompanha fone de ouvido, pois não veio junto com o aparelho. *** GARANTIA MERCADO PAGO E MERCADO ENVIOS.",256 GB,Sim,1,Não,343 h,4G/LTE,Sim,,Sim,Sim,,,,Abril,2017,,MIUI 12,,1,f 1.7,8x,,,Sim,Sim,Sim,Sim,MIUI 12,,,,,,,,,,,,,,,,,,,,
0,Samsung S21 128g + Buds Live + Fit2 +smarttag Lacrados C/ Nf,https://produto.mercadolivre.com.br/MLB-1858724944-samsung-s21-128g-buds-live-fit2-smarttag-lacrados-c-nf-_JM,Samsung,Galaxy S,S21 5G Duos,128 GB,8 GB,,"6.2 """,Full HD+,1080 px x 2400 px,Dynamic AMOLED 2X,Infinity-O Display,421 ppi,1300 cd/m²,Sim,Sim,Sim,169 g,151.7 mm x 71.2 mm x 7.9 mm,USB-C,Sim,Sim,Sim,Sim,,,,Sim,Desbloqueado,Sim,2,Nano-SIM,Sim,Android,11,64 Mpx,7680 px x 4320 px,10 Mpx,f 2.0/f 1.8/f 2.2,3840 px x 2160 px,,4000 mAh,,Sim,Não,,Sim,Não,Sim,IP68,,,8,,Sim,Sim,Sim,Sim,Não,"Smartphone Samsung Galaxy S21 128Gb Cinza + brindes: • Fones Samsung Galaxy Buds Live Mystic Black • Smartwatch Samsung Galaxy Fit2 Preto • Samsung Smart Tag Todos os itens novos, na caixa lacrada, acompanha nota fiscal e garantia do fabricante.  Fotografia profissional no seu bolso Descubra infinitas possibilidades para suas fotos com as 3 câmeras principais de sua equipe. Teste sua criatividade e jogue com iluminação, diferentes planos e efeitos para obter ótimos resultados. Seu zoom híbrido é perfeito para aqueles que amam os detalhes, pois integra o melhor do zoom óptico e digital para que você possa se aproximar dele sem perda de qualidade. Experiência visual incrível Assista às suas séries e filmes favoritos com a melhor definição na sua tela Dynamic AMOLED 2X de 6.2 "". Desfrute de cores brilhantes e detalhes precisos em todo o seu conteúdo. Capacidade e eficiência Com seu poderoso processador e memória RAM de 8 GB seu computador alcançará alto desempenho com alta velocidade de transmissão de conteúdos e executará vários aplicativos ao mesmo tempo, sem atrasos. Desbloqueio rápido com sua impressão digital Com o sensor de impressão digital, o acesso é seguro e você poderá desbloqueá-lo automaticamente com um toque. Vida útil da bateria mais longa Desconecte-se! Com a super bateria de 4000 mAh você terá energia por muito mais tempo para jogar, assistir séries ou trabalhar sem recarregar.",,Sim,3,Não,240 h,5G,Não,20 - 9,,Sim,,,1,Janeiro,2021,14,,64 Mpx/12 Mpx/12 Mpx,1,f 2.2,10x,3x,,Não,Sim,Sim,Sim,One UI 3.1,,,120 Hz,,,,,,,,,,,,,,,,,
0,Sansung Gran Duos Tv,https://produto.mercadolivre.com.br/MLB-685559606-sansung-gran-duos-tv-_JM,Samsung,Galaxy Grand,Grand Duos,,,,,,,,,,,,,,,,,,,,,,,,Sim,,Sim,,,,Android,,,,,,,,,,,,,,,,,,,,,,,,,,O vendedor não inseriu a descrição do produto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"Galaxy S8 Novo Na Garantia Com Nota Fiscal , (leia Descricão",https://produto.mercadolivre.com.br/MLB-966854708-galaxy-s8-novo-na-garantia-com-nota-fiscal-leia-descrico-_JM,Samsung,Galaxy S,S8,64 GB,4 GB,MicroSD,5.8 in,Full HD+,1440 px - 2960 px,Super AMOLED,,570 ppi,,Sim,Sim,Sim,155 g,148.9 mm x 68.1 mm x 8 mm,USB-C,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,,Não,1,Nano-SIM,Não,Android,7.0 Nougat,12 Mpx,3840 px x 2160 px,8 Mpx,f 1.7,1 Mpx,Não,3000 mAh,Íon de lítio,,Não,20 h,,Sim,,IP68,,,8,,Sim,Sim,Sim,,,"Galaxy s8 novo na garantia com nota fiscal e tds acessórios , 64 gb de memória interna e 4 gb de memória RAM, câmera top, aprova da agua, e leitor de impressão digital e reconhecimento facial e iris  tela trincada mais n interfere em nd",256 GB,Sim,,Não,684 h,4G/LTE,,,Sim,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,
0,Samsung Galaxy S5 Quad-core 2.5ghz Monstro 5.1',https://produto.mercadolivre.com.br/MLB-717266307-samsung-galaxy-s5-quad-core-25ghz-monstro-51-_JM,Samsung,Galaxy S,S5,16 GB,,MicroSD,"5.1 """,,1080 px x 1920 px,Super AMOLED,,432 ppi,,Sim,Sim,,145 g,142 mm x 72.5 mm x 8.1 mm,,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,,Não,1,Micro-SIM,Não,Android,4.4.2 KitKat,16 Mpx,3840 px x 2160 px,2 Mpx,f 2.2,1920 px x 1080 px,Não,2800 mAh,,Não,Sim,,Sim,Não,,,,,4,2.5 GHz,Sim,Sim,Sim,,Não,"""APENAS TROCAS""  Galaxy s5 16gb, Câmera de 16mp, filma em 4K, processador Quad-core 2.5ghz monstro, com resistência à água e a poeira, estado de novo SEM DETALHES!!!, acompanha nota fiscal, carregador original, fone de ouvido original, caixa manual etc, APENAS TROCAS",128 GB,Sim,1,Não,,4G/LTE,,,,Sim,,,,,2014,,,,1,f 2.4,4x,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Celular Semi Novo,https://produto.mercadolivre.com.br/MLB-775509151-celular-semi-novo-_JM,Samsung,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,Sim,,,,Android,,,,,,,,,,,,,,,,,,,,,,,,,,Gran duos semi novo com algumas marca de uso .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Vendo Celular Samsung J2 Preto Semi Novo,https://produto.mercadolivre.com.br/MLB-789638570-vendo-celular-samsung-j2-preto-semi-novo-_JM,Samsung,Galaxy J,J2,,,MicroSD,"4.7 """,,540 px x 960 px,Super AMOLED,,234 ppi,,Sim,Não,Não,129 g,136.5 mm x 69 mm x 8.4 mm,,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,,Não,1,Micro-SIM,Não,Android,5.1.1 Lollipop,5 Mpx,1280 px x 720 px,2 Mpx,f 2.2,640 px x 480 px,Não,2000 mAh,Íon de lítio,,Sim,12 h,Não,Não,,,Exynos 3475,4x1.3 GHz Cortex-A7,4,1.3 GHz,Sim,Sim,Não,,,"Preciso vender urgente.Semi novo 6 meses de uso,durabilidade da bateria e ótimo,câmera muito boa,audio e flash são otimos.Pelicula de vidro nenhum defeito sempre foi usado com capinha.Vendo capinha para o celular:Carteira de Coruja:25,00\Capinha Normal de Flores:15,00\Capinha da Torre Eiffel com brilho e gliter:20,00\Não troco.Um ótimo investimento",128 GB,Sim,1,Não,,4G/LTE,Sim,,,,,Mali-T720,,,2015,,,,1,f 2.2,,,,Sim,Não,,,,,,,,,,,,,,,,,,,,,,,
0,S7 Flat,https://produto.mercadolivre.com.br/MLB-983573568-s7-flat-_JM,Samsung,Galaxy S,S7,,,MicroSD,5.1 in,Full HD+,1440 px - 2560 px,Super AMOLED,,576 ppi,,Sim,Sim,Não,152 g,142.4 mm x 69.6 mm x 7.9 mm,USB-C,Sim,Sim,Sim,Sim,Não,Não,,Sim,,Não,1,Nano-SIM,Não,Android,6.0.1 Marshmallow,12 Mpx,3840 px x 2160 px,5 Mpx,f 1.7,0.001 Mpx,Não,3000 mAh,Íon de lítio,,Não,22 h,Sim,Sim,,,,,,,Sim,Sim,Sim,,,Vendo s7 flat tincado porém não interfere em nada não afetou a camera,256 GB,Sim,1,Não,48 h,4G/LTE,,,,,,,,,2016,,TouchWiz UI,,1,f 1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Sansung Galaxys A3 (2015),https://produto.mercadolivre.com.br/MLB-919956567-sansung-galaxys-a3-2015-_JM,Samsung,Galaxy A,A3,16 GB,1 GB,MicroSD,"4.5 """,HD+,540 px x 960 px,Super AMOLED,,245 ppi,,Sim,Não,Não,110.3 g,130.1 mm x 65.5 mm x 6.9 mm,Micro USB,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,,Não,1,Nano-SIM,Não,Android,4.4.4 KitKat,8 Mpx,1920 px x 1080 px,5 Mpx,f 2.4,,,1900 mAh,Íon de lítio,Não,Não,12 h,Não,Não,Não,IP67,Snapdragon 410,4x1.2 GHz Cortex-A53,4,1.2 GHz,Sim,Sim,Não,Não,Não,"Aceito trocas tambem. Celular semi-novo só que a câmera frontal esta meio suja, mas não atrapalha em nada. 1 GB de memória RAM 16GB de memoria  Película e capinha  Não vem fone  Não vem carregador  Não vem caixa do celular  Valor pago na loja R$ 999,00",64 GB,Sim,1,Não,,4G/LTE,,,,,,Adreno 306,,,2014,,,,1,f 2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Samsung J7 Prime,https://produto.mercadolivre.com.br/MLB-1059306186-samsung-j7-prime-_JM,Samsung,Galaxy J,J7 Prime,32 GB,3 GB,MicroSD,5.5 in,,1080 px - 1920 px,PLS,,401 ppi,500 cd/m²,Sim,Sim,,167 g,151.7 mm x 75 mm x 8 mm,,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Desbloqueado,Não,1,Nano-SIM,Não,Android,6.0.1 Marshmallow,13 Mpx,1920 px x 1080 px,8 Mpx,f 1.9,0.001 Mpx,Sim,3300 mAh,Íon de lítio,Não,Não,21 h,Não,Não,Não,IP68,Exynos 8890,8x1.6 GHz Cortex-A53,8,1.6 GHz,Sim,Sim,Não,Não,Não,Produto em perfeito estado.,128 GB,Sim,,Sim,,4G/LTE,Sim,,,Não,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,
0,Samsung Galaxy S8,https://produto.mercadolivre.com.br/MLB-1662222404-samsung-galaxy-s8-_JM,Samsung,Galaxy,Samsung Galaxy S8,64 GB,4 GB,MicroSD,"5.8 """,,1440 px x 2960 px,Super AMOLED,,570 ppi,,Sim,Sim,,155 g,148.9 mm x 68.1 mm x 8 mm,,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Desbloqueado,Não,1,Nano-SIM,Não,Android,7.0 Nougat,12 Mpx,3840 px x 2160 px,8 Mpx,f 1.7,2560 px x 1440 px,Não,3000 mAh,Íon de lítio,,Não,,,Sim,,IP68,,,8,,Sim,Sim,Sim,,,"Celular Samsung galaxy s8 . Todas a funções  funcionando.  Porém  o touch scren só responde da metade da tela pra baixo, também tem alguns lugares trincado. O display tem algumas manchas como na fotos. Mas trocando a tela fica tudo funcionando perfeito. Obs : Acompanha caixa original, chave de abrir a gavetinha.",512 GB,Sim,,Não,,4G/LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
